date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,JPM,GS,BAC,MS,BLK,JNJ,PFE,UNH,ABBV,XOM,CVX,WMT,HD,MCD,NKE,CAT,BA,GE,CL,GC,SI,ZC,ZW,ZS,NG,HG
2024-07-23,0.03799427825359085,0.059845887133309274,0.07424969674305493,0.07424969674305493,0.07424969674305493,0.07424969674305493,-0.07424969674305493,0.07424969674305493,0.07424969674305493,0.07424969674305493,0.07424969674305493,0.05925846107867802,-0.07424969674305493,-0.07424969674305493,0.01926713809986853,0.03276540696507896,0.07143996189958059,0.05153263105120406,0.07424969674305493,-0.07424969674305493,-0.07424969674305493,-0.07424969674305493,0.07424969674305493,-0.07424969674305493,0.07424969674305493,0.022372482941779577,0.07424969674305493,0.07424969674305493,-0.07424969674305493,0.027644980593402826,-0.07424969674305493,-0.07424969674305493,0.07424969674305493
2024-07-24,0.03766725559216441,0.05933078427610705,0.07361061805660232,0.07361061805660232,0.07361061805660232,0.07361061805660232,-0.07361061805660232,0.07361061805660232,0.07361061805660232,0.07361061805660232,0.07361061805660232,0.05874841428887875,-0.07361061805660232,-0.07361061805660232,0.01910130284600648,0.03248339001197556,0.0708250670378682,0.051089081681896624,0.07361061805660232,-0.07361061805660232,-0.07361061805660232,-0.07361061805660232,0.07361061805660232,-0.07361061805660232,0.07361061805660232,0.0221799195019504,0.07361061805660232,0.07361061805660232,-0.07361061805660232,0.02740703594635897,-0.07361061805660232,-0.07361061805660232,0.07361061805660232
2024-07-25,0.03637052993438248,0.05728827416865029,0.07107651315252647,0.07107651315252647,0.07107651315252647,0.07107651315252647,-0.07107651315252647,0.07107651315252647,0.07107651315252647,0.07107651315252647,0.07107651315252647,0.0567259527379969,-0.07107651315252647,-0.07107651315252647,0.01844372508760371,0.03136512310831963,0.06838685697455703,0.04933029883435587,0.07107651315252647,-0.07107651315252647,-0.07107651315252647,-0.07107651315252647,0.07107651315252647,-0.07107651315252647,0.07107651315252647,0.02141635788182271,0.07107651315252647,0.07107651315252647,-0.07107651315252647,0.026463526626216507,-0.07107651315252647,-0.07107651315252647,0.07107651315252647
2024-07-26,0.03565958239049669,0.05616844011929389,0.0696871555450096,0.0696871555450096,0.0696871555450096,0.0696871555450096,-0.0696871555450096,0.0696871555450096,0.0696871555450096,0.0696871555450096,0.0696871555450096,0.0556171105834718,-0.0696871555450096,-0.0696871555450096,0.018083199104760087,0.0307520180125796,0.0670500750225798,0.04836602212849783,0.0696871555450096,-0.0696871555450096,-0.0696871555450096,-0.0696871555450096,0.0696871555450096,-0.0696871555450096,0.0696871555450096,0.02099772479996961,0.0696871555450096,0.0696871555450096,-0.0696871555450096,0.025946234761308067,-0.0696871555450096,-0.0696871555450096,0.0696871555450096
2024-07-29,0.03456439167369928,0.05444337352928145,0.06754689700251888,0.06754689700251888,0.06754689700251888,0.06754689700251888,-0.06754689700251888,0.06754689700251888,0.06754689700251888,0.06754689700251888,0.06754689700251888,0.05390897663677852,-0.06754689700251888,-0.06754689700251888,0.017527820985839368,0.029807550287709674,0.06499080750449272,0.04688058638044304,0.06754689700251888,-0.06754689700251888,-0.06754689700251888,-0.06754689700251888,0.06754689700251888,-0.06754689700251888,0.06754689700251888,0.020352834654511202,0.06754689700251888,0.06754689700251888,-0.06754689700251888,0.025149364087522393,-0.06754689700251888,-0.06754689700251888,0.06754689700251888
2024-07-30,0.03728409985022272,0.05872726457943918,0.0728618422158126,0.0728618422158126,0.0728618422158126,0.0728618422158126,-0.0728618422158126,0.0728618422158126,0.0728618422158126,0.0728618422158126,0.0728618422158126,0.05815081852802816,-0.0728618422158126,-0.0728618422158126,0.01890700215303173,0.03215296515874019,0.07010462614876319,0.05056939755070075,0.0728618422158126,-0.0728618422158126,-0.0728618422158126,-0.0728618422158126,0.0728618422158126,-0.0728618422158126,0.0728618422158126,0.021954302759255064,0.0728618422158126,0.0728618422158126,-0.0728618422158126,0.02712824836209349,-0.0728618422158126,-0.0728618422158126,0.0728618422158126
2024-07-31,0.03807321900369475,0.05997022899313893,0.07440396541258361,0.07440396541258361,0.07440396541258361,0.07440396541258361,-0.07440396541258361,0.07440396541258361,0.07440396541258361,0.07440396541258361,0.07440396541258361,0.05938158244280373,-0.07440396541258361,-0.07440396541258361,0.01930716945205813,0.03283348368405278,0.07158839278020179,0.05163970045051881,0.07440396541258361,-0.07440396541258361,-0.07440396541258361,-0.07440396541258361,0.07440396541258361,-0.07440396541258361,0.07440396541258361,0.022418966272067447,0.07440396541258361,0.07440396541258361,-0.07440396541258361,0.027702418597359245,-0.07440396541258361,-0.07440396541258361,0.07440396541258361
2024-08-01,0.07196848784022758,0.04779696869081823,0.03839871694555048,0.038492784077035234,0.014446503806184239,0.07196848784022758,0.07196848784022758,0.07196848784022758,0.07196848784022758,0.07196848784022758,0.07196848784022758,0.06647372200237821,0.016050725021055225,0.030238025156743183,0.07196848784022758,0.02606326513292509,0.031158227202565923,-0.07196848784022758,0.07196848784022758,0.0440431430729573,-0.07196848784022758,-0.07196848784022758,0.052320475327327545,-0.07196848784022758,0.07196848784022758,-0.07196848784022758,0.07196848784022758,0.030652638575318837,-0.07196848784022758,-0.07196848784022758,-0.07196848784022758,-0.07196848784022758,-0.07196848784022758
2024-08-02,0.07212378644047518,0.04790010830867767,0.03848157636321931,0.038575846479292006,0.014477677475201055,0.07212378644047518,0.07212378644047518,0.07212378644047518,0.07212378644047518,0.07212378644047518,0.07212378644047518,0.0666171636153677,0.016085360389999793,0.03030327486702637,0.07212378644047518,0.026119506256151285,0.031225462588718503,-0.07212378644047518,0.07212378644047518,0.04413818242524881,-0.07212378644047518,-0.07212378644047518,0.05243337608190032,-0.07212378644047518,0.07212378644047518,-0.07212378644047518,0.07212378644047518,0.030718782967225623,-0.07212378644047518,-0.07212378644047518,-0.07212378644047518,-0.07212378644047518,-0.07212378644047518
2024-08-05,0.05984105542808561,0.03974268653624503,0.031928137134231475,0.03200635298394666,0.012012118928038702,0.05984105542808561,0.05984105542808561,0.05984105542808561,0.05984105542808561,0.05984105542808561,0.05984105542808561,0.05527221430143765,0.013346012323869456,0.02514260607305813,0.05984105542808561,0.021671336167556326,0.025907744584115416,-0.05984105542808561,0.05984105542808561,0.03662141924819979,-0.05984105542808561,-0.05984105542808561,0.04350393565357553,-0.05984105542808561,0.05984105542808561,-0.05984105542808561,0.05984105542808561,0.025487352854695323,-0.05984105542808561,-0.05984105542808561,-0.05984105542808561,-0.05984105542808561,-0.05984105542808561
2024-08-06,0.05452323814951032,0.03621092487783929,0.02909082087851835,0.02916208602199852,0.010944653571171933,0.05452323814951032,0.05452323814951032,0.05452323814951032,0.05452323814951032,0.05452323814951032,0.05452323814951032,0.05036041028771114,0.012160009596674204,0.022908290784879434,0.05452323814951032,0.019745497709373713,0.023605434726564633,-0.05452323814951032,0.05452323814951032,0.033367031192192594,-0.05452323814951032,-0.05452323814951032,0.03963792795953288,-0.05452323814951032,0.05452323814951032,-0.05452323814951032,0.05452323814951032,0.023222401402448183,-0.05452323814951032,-0.05452323814951032,-0.05452323814951032,-0.05452323814951032,-0.05452323814951032
2024-08-07,0.0538676869327946,0.03577554875808324,0.0287410521621065,0.028811460460815463,0.010813062322951504,0.0538676869327946,0.0538676869327946,0.0538676869327946,0.0538676869327946,0.0538676869327946,0.0538676869327946,0.049754910149441965,0.012013805714496194,0.02263285670563922,0.0538676869327946,0.01950809095424771,0.023321618651413897,-0.0538676869327946,0.0538676869327946,0.03296584816200916,-0.0538676869327946,-0.0538676869327946,0.03916134782996119,-0.0538676869327946,0.0538676869327946,-0.0538676869327946,0.0538676869327946,0.022943190665685065,-0.0538676869327946,-0.0538676869327946,-0.0538676869327946,-0.0538676869327946,-0.0538676869327946
2024-08-08,0.05451108801335555,0.03620285551727876,0.029084338185147152,0.0291555874476704,0.010942214628886593,0.05451108801335555,0.05451108801335555,0.05451108801335555,0.05451108801335555,0.05451108801335555,0.05451108801335555,0.05034918780968942,0.01215729982048964,0.022903185826671592,0.05451108801335555,0.01974109755828667,0.023600174414527886,-0.05451108801335555,0.05451108801335555,0.0333595955741731,-0.05451108801335555,-0.05451108801335555,0.03962909491443235,-0.05451108801335555,0.05451108801335555,-0.05451108801335555,0.05451108801335555,0.023217226446806207,-0.05451108801335555,-0.05451108801335555,-0.05451108801335555,-0.05451108801335555,-0.05451108801335555
2024-08-09,0.049967641521173924,0.03318538250579459,0.026660186712104544,0.026725497417470347,0.010030191616978762,0.049967641521173924,0.049967641521173924,0.049967641521173924,0.049967641521173924,0.049967641521173924,0.049967641521173924,0.04615263167633761,0.01114400063243691,0.020994227427630283,0.049967641521173924,0.01809569615974849,0.021633122690440293,-0.049967641521173924,0.049967641521173924,0.03057910553047887,-0.049967641521173924,-0.049967641521173924,0.03632604816120672,-0.049967641521173924,0.049967641521173924,-0.049967641521173924,0.049967641521173924,0.021282093065647434,-0.049967641521173924,-0.049967641521173924,-0.049967641521173924,-0.049967641521173924,-0.049967641521173924
2024-08-12,0.04989987864393872,0.03314037864064738,0.02662403189462183,0.02668925402984153,0.010016589321122978,0.04989987864393872,0.04989987864393872,0.04989987864393872,0.04989987864393872,0.04989987864393872,0.04989987864393872,0.046090042468219,0.011128887860975708,0.020965756416941827,0.04989987864393872,0.018071155949323736,0.02160378525140057,-0.04989987864393872,0.04989987864393872,0.030537636129263572,-0.04989987864393872,-0.04989987864393872,0.036276785128831174,-0.04989987864393872,0.04989987864393872,-0.04989987864393872,0.04989987864393872,0.02125323167023608,-0.04989987864393872,-0.04989987864393872,-0.04989987864393872,-0.04989987864393872,-0.04989987864393872
2024-08-13,0.05292224228980447,0.035147643554624984,0.02823661108902934,0.02830578363486628,0.010623279682751872,0.05292224228980447,0.05292224228980447,0.05292224228980447,0.05292224228980447,0.05292224228980447,0.05292224228980447,0.04888164983436786,0.01180294854015965,0.022235622030339235,0.05292224228980447,0.019165699789194194,0.022912295350650178,-0.05292224228980447,0.05292224228980447,0.03238725668498357,-0.05292224228980447,-0.05292224228980447,0.038474017658084635,-0.05292224228980447,0.05292224228980447,-0.05292224228980447,0.05292224228980447,0.022540509244909832,-0.05292224228980447,-0.05292224228980447,-0.05292224228980447,-0.05292224228980447,-0.05292224228980447
2024-08-14,0.0490941329962129,0.03260525277302303,0.02619412708509158,0.026258296062407562,0.009854848982872031,0.0490941329962129,0.0490941329962129,0.0490941329962129,0.0490941329962129,0.0490941329962129,0.0490941329962129,0.04534581518487717,0.010949186963865428,0.02062721717710176,0.0490941329962129,0.017779356537156007,0.02125494360260763,-0.0490941329962129,0.0490941329962129,0.030044537386908658,-0.0490941329962129,-0.0490941329962129,0.035691014932081586,-0.0490941329962129,0.0490941329962129,-0.0490941329962129,0.0490941329962129,0.020910050496578427,-0.0490941329962129,-0.0490941329962129,-0.0490941329962129,-0.0490941329962129,-0.0490941329962129
2024-08-15,0.049671915327140326,0.032988979662529935,0.026502402287853607,0.02656732646134119,0.009970829391706236,0.049671915327140326,0.049671915327140326,0.049671915327140326,0.049671915327140326,0.049671915327140326,0.049671915327140326,0.04587948406130571,0.011078046491056393,0.020869976156510792,0.049671915327140326,0.01798859942292446,0.02150509021094865,-0.049671915327140326,0.049671915327140326,0.0303981275571309,-0.049671915327140326,-0.049671915327140326,0.03611105774661126,-0.049671915327140326,0.049671915327140326,-0.049671915327140326,0.049671915327140326,0.021156138103760637,-0.049671915327140326,-0.049671915327140326,-0.049671915327140326,-0.049671915327140326,-0.049671915327140326
2024-08-16,0.048597474728985554,0.03227540341310036,0.02592913554790285,0.025992655363065668,0.009755152910838375,0.048597474728985554,0.048597474728985554,0.048597474728985554,0.048597474728985554,0.048597474728985554,0.048597474728985554,0.04488707658168257,0.010838420078025095,0.020418542997201448,0.048597474728985554,0.01759949259270378,0.02103991906066286,-0.048597474728985554,0.048597474728985554,0.02974059337226682,-0.048597474728985554,-0.048597474728985554,0.035329948618248924,-0.048597474728985554,0.048597474728985554,-0.048597474728985554,0.048597474728985554,0.02069851504797262,-0.048597474728985554,-0.048597474728985554,-0.048597474728985554,-0.048597474728985554,-0.048597474728985554
2024-08-19,0.04859413100011568,0.03227318271750288,0.025927351504604592,0.02599086694931316,0.009754481711633067,0.04859413100011568,0.04859413100011568,0.04859413100011568,0.04859413100011568,0.04859413100011568,0.04859413100011568,0.044883988145201295,0.010837674345076606,0.02041713810791283,0.04859413100011568,0.017598281666996105,0.021038471417854768,-0.04859413100011568,0.04859413100011568,0.029738547083211254,-0.04859413100011568,-0.04859413100011568,0.03532751775594949,-0.04859413100011568,0.04859413100011568,-0.04859413100011568,0.04859413100011568,0.020697090895324455,-0.04859413100011568,-0.04859413100011568,-0.04859413100011568,-0.04859413100011568,-0.04859413100011568
2024-08-20,0.04875047217696621,0.0323770147495389,0.0260107671880096,0.026074486980016284,0.009785864660951783,0.04875047217696621,0.04875047217696621,0.04875047217696621,0.04875047217696621,0.04875047217696621,0.04875047217696621,0.04502839273447874,0.01087254223398747,0.02048282586349186,0.04875047217696621,0.017654900357560996,0.021106158179875385,-0.04875047217696621,0.04875047217696621,0.02983422446961833,-0.04875047217696621,-0.04875047217696621,0.03544117645479854,-0.04875047217696621,0.04875047217696621,-0.04875047217696621,0.04875047217696621,0.02076367933885377,-0.04875047217696621,-0.04875047217696621,-0.04875047217696621,-0.04875047217696621,-0.04875047217696621
2024-08-21,0.04912421804681355,0.03262523338210312,0.026210178934685413,0.026274387234967535,0.009860888067630578,0.04912421804681355,0.04912421804681355,0.04912421804681355,0.04912421804681355,0.04912421804681355,0.04912421804681355,0.04537360325365659,0.01095589666263675,0.020639857605492085,0.04912421804681355,0.017790251786922586,0.021267968703872736,-0.04912421804681355,0.04912421804681355,0.030062948780946883,-0.04912421804681355,-0.04912421804681355,0.03571288650664026,-0.04912421804681355,0.04912421804681355,-0.04912421804681355,0.04912421804681355,0.020922864246182685,-0.04912421804681355,-0.04912421804681355,-0.04912421804681355,-0.04912421804681355,-0.04912421804681355
2024-08-22,0.05011671938893242,0.0332843907021814,0.026739727063982064,0.02680523262306522,0.010060116575090598,0.05011671938893242,0.05011671938893242,0.05011671938893242,0.05011671938893242,0.05011671938893242,0.05011671938893242,0.04629032750732528,0.01117724862657886,0.021056863456965825,0.05011671938893242,0.018149684455312887,0.02169766485623938,-0.05011671938893242,0.05011671938893242,0.030670337930321364,-0.05011671938893242,-0.05011671938893242,0.03643442649644735,-0.05011671938893242,0.05011671938893242,-0.05011671938893242,0.05011671938893242,0.021345587938710837,-0.05011671938893242,-0.05011671938893242,-0.05011671938893242,-0.05011671938893242,-0.05011671938893242
2024-08-23,0.05048943074194108,0.03353192227336039,0.026938586845201104,0.027004579560384125,0.010134932319334123,0.05048943074194108,0.05048943074194108,0.05048943074194108,0.05048943074194108,0.05048943074194108,0.05048943074194108,0.04663458249461958,0.011260372332785503,0.02121346054003223,0.05048943074194108,0.018284661236165664,0.02185902749378431,-0.05048943074194108,0.05048943074194108,0.030898429139934083,-0.05048943074194108,-0.05048943074194108,0.0367053844633925,-0.05048943074194108,0.05048943074194108,-0.05048943074194108,0.05048943074194108,0.02150433222721188,-0.05048943074194108,-0.05048943074194108,-0.05048943074194108,-0.05048943074194108,-0.05048943074194108
2024-08-26,0.049801208817577616,0.0330748483128214,0.026571386704383596,0.026636479872220373,0.009996782957742858,0.049801208817577616,0.049801208817577616,0.049801208817577616,0.049801208817577616,0.049801208817577616,0.049801208817577616,0.04599890604442596,0.011106882087361105,0.020924299651887343,0.049801208817577616,0.01803542283998318,0.02156106687617748,-0.049801208817577616,0.049801208817577616,0.03047725235005935,-0.049801208817577616,-0.049801208817577616,0.03620505300869633,-0.049801208817577616,0.049801208817577616,-0.049801208817577616,0.049801208817577616,0.021211206464253552,-0.049801208817577616,-0.049801208817577616,-0.049801208817577616,-0.049801208817577616,-0.049801208817577616
2024-08-27,0.05087971378173157,0.03379112385996085,0.027146821982874613,0.027213324821406364,0.010213275294002974,0.05087971378173157,0.05087971378173157,0.05087971378173157,0.05087971378173157,0.05087971378173157,0.05087971378173157,0.046995067577297316,0.011347414952966237,0.02137744048083124,0.05087971378173157,0.018426001573418904,0.022027997663813408,-0.05087971378173157,0.05087971378173157,0.03113727383816648,-0.05087971378173157,-0.05087971378173157,0.03698911689638963,-0.05087971378173157,0.05087971378173157,-0.05087971378173157,0.05087971378173157,0.021670560604655813,-0.05087971378173157,-0.05087971378173157,-0.05087971378173157,-0.05087971378173157,-0.05087971378173157
2024-08-28,0.05084703956159126,0.033769423686400034,0.02712938868438195,0.02719584881574763,0.010206716475556366,0.05084703956159126,0.05084703956159126,0.05084703956159126,0.05084703956159126,0.05084703956159126,0.05084703956159126,0.04696488802105774,0.011340127806348488,0.021363712196130126,0.05084703956159126,0.018414168660319228,0.022013851600649507,-0.05084703956159126,0.05084703956159126,0.031117277928906426,-0.05084703956159126,-0.05084703956159126,0.036965363017713096,-0.05084703956159126,0.05084703956159126,-0.05084703956159126,0.05084703956159126,0.02165664408242855,-0.05084703956159126,-0.05084703956159126,-0.05084703956159126,-0.05084703956159126,-0.05084703956159126
2024-08-29,0.05308015561468091,0.035252519709057156,0.02832086559049007,0.02839024453851691,0.010654978215225406,0.05308015561468091,0.05308015561468091,0.05308015561468091,0.05308015561468091,0.05308015561468091,0.05308015561468091,0.049027506538785647,0.011838167056357728,0.022301970334069044,0.05308015561468091,0.01922288783048545,0.022980662762589355,-0.05308015561468091,0.05308015561468091,0.03248389619165348,-0.05308015561468091,-0.05308015561468091,0.0385888192951066,-0.05308015561468091,0.05308015561468091,-0.05308015561468091,0.05308015561468091,0.02260776729379937,-0.05308015561468091,-0.05308015561468091,-0.05308015561468091,-0.05308015561468091,-0.05308015561468091
2024-08-30,0.053055787278402315,0.0352363357841046,0.028307863888282946,0.02837721098543225,0.010650086667919584,0.053055787278402315,0.053055787278402315,0.053055787278402315,0.053055787278402315,0.053055787278402315,0.053055787278402315,0.04900499871543052,0.011832732324066331,0.022291731820137006,0.053055787278402315,0.019214062879061054,0.022970112670721337,-0.053055787278402315,0.053055787278402315,0.03246898330195167,-0.053055787278402315,-0.053055787278402315,0.038571103722982,-0.053055787278402315,0.053055787278402315,-0.053055787278402315,0.053055787278402315,0.02259738839287974,-0.053055787278402315,-0.053055787278402315,-0.053055787278402315,-0.053055787278402315,-0.053055787278402315
2024-09-03,0.06400017560385635,0.04250491404426203,0.034147231673587346,0.03423088374290608,0.01284699468064642,0.06400017560385635,0.06400017560385635,0.06400017560385635,0.06400017560385635,0.06400017560385635,0.06400017560385635,0.05911378728199607,0.01427359738608476,0.026890087287114936,0.06400017560385635,0.023177554446054304,0.027708405057726256,-0.06400017560385635,0.06400017560385635,0.03916670997830045,-0.06400017560385635,-0.06400017560385635,0.04652758046077083,-0.06400017560385635,0.06400017560385635,-0.06400017560385635,0.06400017560385635,0.027258794931153064,-0.06400017560385635,-0.06400017560385635,-0.06400017560385635,-0.06400017560385635,-0.06400017560385635
2024-09-04,0.0670383497428851,0.044522679299005115,0.0357682465413007,0.03585586968649982,0.013456858741716718,0.0670383497428851,0.0670383497428851,0.0670383497428851,0.0670383497428851,0.0670383497428851,0.0670383497428851,0.06191999801635202,0.014951184190185625,0.028166595781366877,0.0670383497428851,0.024277824029059796,0.02902376019364318,-0.0670383497428851,0.0670383497428851,0.04102600621060238,-0.0670383497428851,-0.0670383497428851,0.04873630708337366,-0.0670383497428851,0.0670383497428851,-0.0670383497428851,0.0670383497428851,0.028552806471582766,-0.0670383497428851,-0.0670383497428851,-0.0670383497428851,-0.0670383497428851,-0.0670383497428851
2024-09-05,0.06785484575901611,0.045064944888992646,0.036203887199475815,0.036292577553955145,0.013620757041635945,0.06785484575901611,0.06785484575901611,0.06785484575901611,0.06785484575901611,0.06785484575901611,0.06785484575901611,0.06267415488168503,0.01513328268119186,0.028509651857950853,0.06785484575901611,0.02457351666881128,0.02937725613532642,-0.06785484575901611,0.06785484575901611,0.04152568394367901,-0.06785484575901611,-0.06785484575901611,0.04932989270603788,-0.06785484575901611,0.06785484575901611,-0.06785484575901611,0.06785484575901611,0.02890056641529888,-0.06785484575901611,-0.06785484575901611,-0.06785484575901611,-0.06785484575901611,-0.06785484575901611
2024-09-06,0.07009797043336992,0.046554688011951006,0.0374007041957605,0.03749232644876947,0.014071027849294695,0.07009797043336992,0.07009797043336992,0.07009797043336992,0.07009797043336992,0.07009797043336992,0.07009797043336992,0.06474601786636655,0.015633554097425124,0.029452115182779934,0.07009797043336992,0.025385860444099153,0.030348400456190295,-0.07009797043336992,0.07009797043336992,0.04289842726409408,-0.07009797043336992,-0.07009797043336992,0.05096062516551646,-0.07009797043336992,0.07009797043336992,-0.07009797043336992,0.07009797043336992,0.02985595247363863,-0.07009797043336992,-0.07009797043336992,-0.07009797043336992,-0.07009797043336992,-0.07009797043336992
2024-09-09,0.06852606305726607,0.045510725440341904,0.03656201453850892,0.036651582214267946,0.013755493001011275,0.06852606305726607,0.06852606305726607,0.06852606305726607,0.06852606305726607,0.06852606305726607,0.06852606305726607,0.06329412500230377,0.015282980480977556,0.028791668142566725,0.06852606305726607,0.02481659686864724,0.029667854725192507,-0.06852606305726607,0.06852606305726607,0.041936454273680895,-0.06852606305726607,-0.06852606305726607,0.049817861942939544,-0.06852606305726607,0.06852606305726607,-0.06852606305726607,0.06852606305726607,0.029186449610377738,-0.06852606305726607,-0.06852606305726607,-0.06852606305726607,-0.06852606305726607,-0.06852606305726607
2024-09-10,0.06489841553822774,0.043101468832453575,0.03462648672012506,0.034711312842929526,0.013027301743087015,0.06489841553822774,0.06489841553822774,0.06489841553822774,0.06489841553822774,0.06489841553822774,0.06489841553822774,0.05994344694945214,0.014473926761095851,0.02726748859909765,0.06489841553822774,0.02350285050638666,0.02809729142726754,-0.06489841553822774,0.06489841553822774,0.03971641320440117,-0.06489841553822774,-0.06489841553822774,0.04718059321308311,-0.06489841553822774,0.06489841553822774,-0.06489841553822774,0.06489841553822774,0.027641371040343102,-0.06489841553822774,-0.06489841553822774,-0.06489841553822774,-0.06489841553822774,-0.06489841553822774
2024-09-11,0.06487311176412287,0.04308466364819939,0.03461298591597222,0.03469777896522579,0.013022222421846748,0.06487311176412287,0.06487311176412287,0.06487311176412287,0.06487311176412287,0.06487311176412287,0.06487311176412287,0.05992007510858211,0.014468283403393883,0.027256857054919006,0.06487311176412287,0.023493686787748817,0.028086336344476413,-0.06487311176412287,0.06487311176412287,0.039700927847175646,-0.06487311176412287,-0.06487311176412287,0.04716219758565682,-0.06487311176412287,0.06487311176412287,-0.06487311176412287,0.06487311176412287,0.027630593720081073,-0.06487311176412287,-0.06487311176412287,-0.06487311176412287,-0.06487311176412287,-0.06487311176412287
2024-09-12,0.07077942842766032,0.04700726979315385,0.037764295448242155,0.03785680840773495,0.014207819461897787,0.07077942842766032,0.07077942842766032,0.07077942842766032,0.07077942842766032,0.07077942842766032,0.07077942842766032,0.06537544680989699,0.015785535821760326,0.029738434162002652,0.07077942842766032,0.025632649294541194,0.030643432680046975,-0.07077942842766032,0.07077942842766032,0.04331546467645952,-0.07077942842766032,-0.07077942842766032,0.05145603930088129,-0.07077942842766032,0.07077942842766032,-0.07077942842766032,0.07077942842766032,0.030146197360395432,-0.07077942842766032,-0.07077942842766032,-0.07077942842766032,-0.07077942842766032,-0.07077942842766032
2024-09-13,0.07077231968354797,0.0470025486098976,0.037760502584709796,0.037853006252647536,0.014206392497097525,0.07077231968354797,0.07077231968354797,0.07077231968354797,0.07077231968354797,0.07077231968354797,0.07077231968354797,0.06536888081561129,0.015783950398745108,0.02973544737723403,0.07077231968354797,0.02563007487498449,0.03064035500159597,-0.07077231968354797,0.07077231968354797,0.043311114280287465,-0.07077231968354797,-0.07077231968354797,0.051450871304691566,-0.07077231968354797,0.07077231968354797,-0.07077231968354797,0.07077231968354797,0.03014316962185959,-0.07077231968354797,-0.07077231968354797,-0.07077231968354797,-0.07077231968354797,-0.07077231968354797
2024-09-16,0.07226535737948381,0.04799413087247458,0.038557111400536984,0.03865156655832077,0.014506095539420684,0.07226535737948381,0.07226535737948381,0.07226535737948381,0.07226535737948381,0.07226535737948381,0.07226535737948381,0.06674792566867313,0.01611693415625767,0.03036275681174515,0.07226535737948381,0.026170775930271582,0.03128675468495796,-0.07226535737948381,0.07226535737948381,0.04422482074861573,-0.07226535737948381,-0.07226535737948381,0.052536296944124226,-0.07226535737948381,0.07226535737948381,-0.07226535737948381,0.07226535737948381,0.03077908050794697,-0.07226535737948381,-0.07226535737948381,-0.07226535737948381,-0.07226535737948381,-0.07226535737948381
2024-09-17,0.07322993494423395,0.04863474296598668,0.0390717608254783,0.03916747674401076,0.014699718802583564,0.07322993494423395,0.07322993494423395,0.07322993494423395,0.07322993494423395,0.07322993494423395,0.07322993494423395,0.06763885811443021,0.016332058437980173,0.03076803030774102,0.07322993494423395,0.026520096050310315,0.0317043614434007,-0.07322993494423395,0.07322993494423395,0.044815121155976925,-0.07322993494423395,-0.07322993494423395,0.05323753658653332,-0.07322993494423395,0.07322993494423395,-0.07322993494423395,0.07322993494423395,0.0311899109749673,-0.07322993494423395,-0.07322993494423395,-0.07322993494423395,-0.07322993494423395,-0.07322993494423395
2024-09-18,0.07335969963109427,0.04872092455547354,0.03914099664840318,0.03923688217716683,0.01472576695364098,0.07335969963109427,0.07335969963109427,0.07335969963109427,0.07335969963109427,0.07335969963109427,0.07335969963109427,0.06775871531831128,0.016360999122559543,0.03082255177933912,0.07335969963109427,0.026567090110350036,0.0317605421096534,-0.07335969963109427,0.07335969963109427,0.04489453431082735,-0.07335969963109427,-0.07335969963109427,0.05333187440438919,-0.07335969963109427,0.07335969963109427,-0.07335969963109427,0.07335969963109427,0.03124518002626374,-0.07335969963109427,-0.07335969963109427,-0.07335969963109427,-0.07335969963109427,-0.07335969963109427
2024-09-19,0.07333800563013443,0.048706516756785896,0.03912942183521379,0.039225279008616616,0.01472141223566867,0.07333800563013443,0.07333800563013443,0.07333800563013443,0.07333800563013443,0.07333800563013443,0.07333800563013443,0.06773867764582155,0.016356160832156862,0.030813436904670217,0.07333800563013443,0.02655923366490039,0.031751149851581506,-0.07333800563013443,0.07333800563013443,0.04488125805594451,-0.07333800563013443,-0.07333800563013443,0.05331610305117567,-0.07333800563013443,0.07333800563013443,-0.07333800563013443,0.07333800563013443,0.03123594017156301,-0.07333800563013443,-0.07333800563013443,-0.07333800563013443,-0.07333800563013443,-0.07333800563013443
2024-09-20,0.06447303538654466,0.04281895793911884,0.03439952555241237,0.03448379567783715,0.012941913593845812,0.06447303538654466,0.06447303538654466,0.06447303538654466,0.06447303538654466,0.06447303538654466,0.06447303538654466,0.05955054440561814,0.014379056630445922,0.02708876237997341,0.06447303538654466,0.023348799809917765,0.027913126220920167,-0.06447303538654466,0.06447303538654466,0.03945608984006194,-0.06447303538654466,-0.06447303538654466,0.0468713454798213,-0.06447303538654466,0.06447303538654466,-0.06447303538654466,0.06447303538654466,0.02746019418866875,-0.06447303538654466,-0.06447303538654466,-0.06447303538654466,-0.06447303538654466,-0.06447303538654466
2024-09-23,0.06279706075197616,0.041705880402837764,0.03350531091025415,0.033587390436278466,0.012605488935443747,0.06279706075197616,0.06279706075197616,0.06279706075197616,0.06279706075197616,0.06279706075197616,0.06279706075197616,0.05800252977748433,0.014005273481612195,0.026384590808734447,0.06279706075197616,0.022741848454294042,0.027187525336189157,-0.06279706075197616,0.06279706075197616,0.03843042995985411,-0.06279706075197616,-0.06279706075197616,0.04565292625011848,-0.06279706075197616,0.06279706075197616,-0.06279706075197616,0.06279706075197616,0.026746367258625708,-0.06279706075197616,-0.06279706075197616,-0.06279706075197616,-0.06279706075197616,-0.06279706075197616
